sym,t,fold,side,ret,pnl,win,absmove,fz,vq
INJUSDT,2026-02-22 16:00:00+00:00,7,L,0.0036496350076049566,0.0036496350076049566,1,0.0036496350076049566,0.34222621484088156,Q3
AAVEUSDT,2026-02-22 16:00:00+00:00,7,S,-0.0054031237959861755,0.001801041265328725,1,0.0054031237959861755,0.7055416405085945,Q2
LINKUSDT,2026-02-22 16:00:00+00:00,7,S,-0.008618708699941635,0.002872902899980545,1,0.008618708699941635,-1.0457019017792812,Q1_low
LTCUSDT,2026-02-22 16:00:00+00:00,7,S,-0.0033752110321074724,0.001125070344035824,1,0.0033752110321074724,-0.013500453862346442,Q1_low
LTCUSDT,2026-02-23 12:00:00+00:00,7,L,-0.014250427484512329,-0.014250427484512329,0,0.014250427484512329,-1.3840553896570882,Q1_low
ASTERUSDT,2026-02-23 12:00:00+00:00,7,S,-0.014884785749018192,0.007442392874509096,1,0.014884785749018192,0.576163235558465,Q1_low
NEARUSDT,2026-02-23 12:00:00+00:00,7,S,-0.02772277221083641,0.013861386105418205,1,0.02772277221083641,-0.2507537750865035,Q2
FILUSDT,2026-02-23 16:00:00+00:00,7,L,-0.006741573102772236,-0.006741573102772236,0,0.006741573102772236,0.18716775711612949,Q3
AAVEUSDT,2026-02-23 16:00:00+00:00,7,S,-0.010774004273116589,0.005387002136558294,1,0.010774004273116589,0.5300000140582833,Q2
ASTERUSDT,2026-02-23 16:00:00+00:00,7,S,0.00842655822634697,-0.004213279113173485,0,0.00842655822634697,-1.1394313484392948,Q1_low
LTCUSDT,2026-02-24 00:00:00+00:00,7,L,-0.009142190217971802,-0.004571095108985901,0,0.009142190217971802,-0.925662314012491,Q1_low
NEARUSDT,2026-02-24 00:00:00+00:00,7,L,-0.005091649480164051,-0.0025458247400820255,0,0.005091649480164051,-1.8359641239243811,Q2
AAVEUSDT,2026-02-24 00:00:00+00:00,7,S,-0.018040787428617477,0.006013595809539159,1,0.018040787428617477,0.5110031810110881,Q2
ASTERUSDT,2026-02-24 00:00:00+00:00,7,S,-0.015084673650562763,0.005028224550187588,1,0.015084673650562763,-0.11045636783784835,Q1_low
ETCUSDT,2026-02-24 00:00:00+00:00,7,S,-0.021007400006055832,0.007002466668685277,1,0.021007400006055832,0.56768978969427,Q1_low
BTCUSDT,2026-02-24 12:00:00+00:00,7,L,0.018214717507362366,0.009107358753681183,1,0.018214717507362366,,Q1_low
SUIUSDT,2026-02-24 12:00:00+00:00,7,L,0.019383465871214867,0.009691732935607433,1,0.019383465871214867,0.26521502690157533,Q2
AAVEUSDT,2026-02-24 12:00:00+00:00,7,S,0.02732820436358452,-0.01366410218179226,0,0.02732820436358452,0.6976216362935641,Q2
RUNEUSDT,2026-02-24 12:00:00+00:00,7,S,0.01698458380997181,-0.008492291904985905,0,0.01698458380997181,-0.8045259307469386,Q1_low
TIAUSDT,2026-02-25 20:00:00+00:00,7,L,-0.04938608407974243,-0.04938608407974243,0,0.04938608407974243,1.1170733507548318,Q4_high
INJUSDT,2026-02-25 20:00:00+00:00,7,S,-0.03374141454696655,0.03374141454696655,1,0.03374141454696655,0.6239435924886185,Q3
VVVUSDT,2026-02-28 04:00:00+00:00,8,L,-0.04613880813121796,-0.04613880813121796,0,0.04613880813121796,0.24945129323215692,Q4_high
LTCUSDT,2026-02-28 04:00:00+00:00,8,S,-0.04245196655392647,0.04245196655392647,1,0.04245196655392647,-0.062036613603730466,Q1_low
ETCUSDT,2026-02-28 12:00:00+00:00,8,L,0.01620626077055931,0.008103130385279655,1,0.01620626077055931,-0.5786476862515469,Q1_low
LINKUSDT,2026-02-28 12:00:00+00:00,8,L,0.01667875237762928,0.00833937618881464,1,0.01667875237762928,-0.665462114681323,Q1_low
LTCUSDT,2026-02-28 12:00:00+00:00,8,S,0.0160821545869112,-0.005360718195637067,0,0.0160821545869112,-0.8329633984917125,Q1_low
RUNEUSDT,2026-02-28 12:00:00+00:00,8,S,0.014826581813395023,-0.004942193937798341,0,0.014826581813395023,-2.827249598448945,Q1_low
VVVUSDT,2026-02-28 12:00:00+00:00,8,S,0.04767801985144615,-0.015892673283815384,0,0.04767801985144615,0.06451867839191842,Q4_high
LINKUSDT,2026-02-28 16:00:00+00:00,8,L,0.031145982444286346,0.031145982444286346,1,0.031145982444286346,-0.6330611455448223,Q1_low
RUNEUSDT,2026-02-28 16:00:00+00:00,8,S,0.028959039598703384,-0.028959039598703384,0,0.028959039598703384,-2.537859478137513,Q1_low
LINKUSDT,2026-02-28 20:00:00+00:00,8,L,0.02121281996369362,0.02121281996369362,1,0.02121281996369362,-1.650184310987551,Q1_low
NEARUSDT,2026-02-28 20:00:00+00:00,8,S,0.03801945224404335,-0.03801945224404335,0,0.03801945224404335,-0.08298569758841204,Q2
LINKUSDT,2026-03-01 00:00:00+00:00,8,L,0.022465568035840988,0.022465568035840988,1,0.022465568035840988,-1.5593619431876655,Q1_low
NEARUSDT,2026-03-01 00:00:00+00:00,8,S,-0.021294718608260155,0.010647359304130077,1,0.021294718608260155,-0.12172302131498379,Q2
TRBUSDT,2026-03-01 00:00:00+00:00,8,S,0.014836795628070831,-0.007418397814035416,0,0.014836795628070831,0.07701470308397884,Q2
LINKUSDT,2026-03-01 04:00:00+00:00,8,L,-0.012476537376642227,-0.006238268688321114,0,0.012476537376642227,1.2479411768727726,Q1_low
VVVUSDT,2026-03-01 04:00:00+00:00,8,L,-0.0035391966812312603,-0.0017695983406156301,0,0.0035391966812312603,-0.02907242666753919,Q4_high
NEARUSDT,2026-03-01 04:00:00+00:00,8,S,0.03916449099779129,-0.019582245498895645,0,0.03916449099779129,-2.9126290316123558,Q2
TRBUSDT,2026-03-01 04:00:00+00:00,8,S,-0.015107212588191032,0.007553606294095516,1,0.015107212588191032,0.04320099035513703,Q2
LINKUSDT,2026-03-01 08:00:00+00:00,8,L,-0.008161895908415318,-0.0027206319694717727,0,0.008161895908415318,1.2759246236130906,Q1_low
RUNEUSDT,2026-03-01 08:00:00+00:00,8,L,-0.01265194732695818,-0.004217315775652726,0,0.01265194732695818,0.6125956869410075,Q1_low
VVVUSDT,2026-03-01 08:00:00+00:00,8,L,-0.018114011734724045,-0.006038003911574681,0,0.018114011734724045,0.3912511201642097,Q4_high
NEARUSDT,2026-03-01 08:00:00+00:00,8,S,-0.03936348482966423,0.03936348482966423,1,0.03936348482966423,1.0800150293195714,Q2
LINKUSDT,2026-03-01 12:00:00+00:00,8,L,0.009018149226903915,0.0030060497423013053,1,0.009018149226903915,1.231443825700766,Q1_low
RUNEUSDT,2026-03-01 12:00:00+00:00,8,L,0.006532663479447365,0.0021775544931491217,1,0.006532663479447365,0.6209908350181852,Q1_low
VVVUSDT,2026-03-01 12:00:00+00:00,8,L,0.06420690566301346,0.021402301887671154,1,0.06420690566301346,0.06028332190535154,Q4_high
NEARUSDT,2026-03-01 12:00:00+00:00,8,S,0.010462074540555477,-0.005231037270277739,0,0.010462074540555477,1.0297978373943668,Q2
TIAUSDT,2026-03-01 12:00:00+00:00,8,S,0.004032257944345474,-0.002016128972172737,0,0.004032257944345474,-0.08665141018538315,Q4_high
LINKUSDT,2026-03-01 16:00:00+00:00,8,L,-0.029158752411603928,-0.00971958413720131,0,0.029158752411603928,1.1923433248747757,Q1_low
RUNEUSDT,2026-03-01 16:00:00+00:00,8,L,-0.01897154189646244,-0.006323847298820813,0,0.01897154189646244,0.628545187700332,Q1_low
VVVUSDT,2026-03-01 16:00:00+00:00,8,L,0.013766145333647728,0.004588715111215909,1,0.013766145333647728,0.06698713011581538,Q4_high
NEARUSDT,2026-03-01 16:00:00+00:00,8,S,-0.026747195050120354,0.013373597525060177,1,0.026747195050120354,0.982298154833687,Q2
TRBUSDT,2026-03-01 16:00:00+00:00,8,S,-0.026192836463451385,0.013096418231725693,1,0.026192836463451385,1.059287392770306,Q2
VVVUSDT,2026-03-01 20:00:00+00:00,8,L,0.061693210154771805,0.061693210154771805,1,0.061693210154771805,0.13612800788793492,Q4_high
AAVEUSDT,2026-03-01 20:00:00+00:00,8,S,0.011729163117706776,-0.005864581558853388,0,0.011729163117706776,0.37489139512849917,Q2
TRBUSDT,2026-03-01 20:00:00+00:00,8,S,0.00937772635370493,-0.004688863176852465,0,0.00937772635370493,0.13851115341621742,Q2
FILUSDT,2026-03-02 00:00:00+00:00,8,L,0.01865284889936447,0.009326424449682236,1,0.01865284889936447,-0.8195133201936117,Q3
VVVUSDT,2026-03-02 00:00:00+00:00,8,L,0.04247592017054558,0.02123796008527279,1,0.04247592017054558,-0.6802339177718839,Q4_high
AAVEUSDT,2026-03-02 00:00:00+00:00,8,S,0.018268048763275146,-0.009134024381637573,0,0.018268048763275146,0.377833143994337,Q2
ORDIUSDT,2026-03-02 00:00:00+00:00,8,S,0.03264964371919632,-0.01632482185959816,0,0.03264964371919632,-0.28855968010204613,Q4_high
INJUSDT,2026-03-02 04:00:00+00:00,8,L,-0.019306283444166183,-0.009653141722083092,0,0.019306283444166183,0.845497673348636,Q3
VVVUSDT,2026-03-02 04:00:00+00:00,8,L,-0.017418963834643364,-0.008709481917321682,0,0.017418963834643364,-1.0029968034748815,Q4_high
AAVEUSDT,2026-03-02 04:00:00+00:00,8,S,-0.025357943028211594,0.012678971514105797,1,0.025357943028211594,0.3070571076423623,Q2
ORDIUSDT,2026-03-02 04:00:00+00:00,8,S,-0.03972436115145683,0.019862180575728416,1,0.03972436115145683,0.6986706615001368,Q4_high
FILUSDT,2026-03-03 04:00:00+00:00,8,L,-0.012048192322254181,-0.012048192322254181,0,0.012048192322254181,-2.2297825738996018,Q3
AAVEUSDT,2026-03-03 04:00:00+00:00,8,S,-0.0016659725224599242,0.0008329862612299621,1,0.0016659725224599242,1.2797740623984495,Q2
VVVUSDT,2026-03-03 04:00:00+00:00,8,S,-0.038908328860998154,0.019454164430499077,1,0.038908328860998154,0.26094932506353774,Q4_high
ETCUSDT,2026-03-03 12:00:00+00:00,8,L,0.008940278552472591,0.004470139276236296,1,0.008940278552472591,-1.214054624812827,Q1_low
NEARUSDT,2026-03-03 12:00:00+00:00,8,L,0.027694610878825188,0.013847305439412594,1,0.027694610878825188,0.032256255975906,Q2
VVVUSDT,2026-03-03 12:00:00+00:00,8,S,-0.014516367577016354,0.014516367577016354,1,0.014516367577016354,1.1743160238056938,Q4_high
ETCUSDT,2026-03-03 16:00:00+00:00,8,L,0.009215501137077808,0.009215501137077808,1,0.009215501137077808,-1.2256026870783834,Q1_low
TRBUSDT,2026-03-03 16:00:00+00:00,8,S,0.012605042196810246,-0.012605042196810246,0,0.012605042196810246,-0.019249867723155997,Q2
ETCUSDT,2026-03-03 20:00:00+00:00,8,L,-0.006789979059249163,-0.0033949895296245813,0,0.006789979059249163,-1.2260794843397858,Q1_low
SUIUSDT,2026-03-03 20:00:00+00:00,8,L,-0.0018679265631362796,-0.0009339632815681398,0,0.0018679265631362796,-1.124462953138596,Q2
TRBUSDT,2026-03-03 20:00:00+00:00,8,S,-0.0006224066601134837,0.0006224066601134837,1,0.0006224066601134837,0.8230038311331973,Q2
VVVUSDT,2026-03-04 04:00:00+00:00,8,L,0.13832905888557434,0.13832905888557434,1,0.13832905888557434,0.9060055172122724,Q4_high
AAVEUSDT,2026-03-04 04:00:00+00:00,8,S,0.01080399751663208,-0.00540199875831604,0,0.01080399751663208,-0.8080110573077534,Q2
TIAUSDT,2026-03-04 04:00:00+00:00,8,S,0.011768256314098835,-0.0058841281570494175,0,0.011768256314098835,0.3458037710002125,Q4_high
BTCUSDT,2026-03-04 08:00:00+00:00,8,L,0.023233048617839813,0.011616524308919907,1,0.023233048617839813,,Q1_low
INJUSDT,2026-03-04 08:00:00+00:00,8,L,0.008229098282754421,0.004114549141377211,1,0.008229098282754421,-0.3780684848101102,Q3
AAVEUSDT,2026-03-04 08:00:00+00:00,8,S,0.029571568593382835,-0.014785784296691418,0,0.029571568593382835,-0.7730230387798609,Q2
TIAUSDT,2026-03-04 08:00:00+00:00,8,S,0.0017894422635436058,-0.0008947211317718029,0,0.0017894422635436058,0.34904325750713827,Q4_high
BTCUSDT,2026-03-04 12:00:00+00:00,8,L,0.0315580815076828,0.0157790407538414,1,0.0315580815076828,,Q1_low
INJUSDT,2026-03-04 12:00:00+00:00,8,L,0.026444662362337112,0.013222331181168556,1,0.026444662362337112,0.8454220716865574,Q3
TIAUSDT,2026-03-04 12:00:00+00:00,8,S,0.02173265814781189,-0.02173265814781189,0,0.02173265814781189,0.9487296240693858,Q4_high
BTCUSDT,2026-03-04 16:00:00+00:00,8,L,0.004574280697852373,0.004574280697852373,1,0.004574280697852373,,Q1_low
NEARUSDT,2026-03-04 16:00:00+00:00,8,S,-0.02143385075032711,0.010716925375163555,1,0.02143385075032711,-0.44605084687363483,Q2
VVVUSDT,2026-03-04 16:00:00+00:00,8,S,-0.02963189221918583,0.014815946109592915,1,0.02963189221918583,-0.793340884929458,Q4_high
BTCUSDT,2026-03-04 20:00:00+00:00,8,L,-0.012153868563473225,-0.006076934281736612,0,0.012153868563473225,,Q1_low
LINKUSDT,2026-03-04 20:00:00+00:00,8,L,-0.020975353196263313,-0.010487676598131657,0,0.020975353196263313,0.2930697885065061,Q1_low
VVVUSDT,2026-03-04 20:00:00+00:00,8,S,0.012120258063077927,-0.012120258063077927,0,0.012120258063077927,-1.7511020269260462,Q4_high
BTCUSDT,2026-03-05 04:00:00+00:00,8,L,-0.008671149611473083,-0.004335574805736542,0,0.008671149611473083,,Q1_low
NEARUSDT,2026-03-05 04:00:00+00:00,8,L,0.011773940175771713,0.005886970087885857,1,0.011773940175771713,1.0738670988652834,Q2
LINKUSDT,2026-03-05 04:00:00+00:00,8,S,-0.006368739064782858,0.002122913021594286,1,0.006368739064782858,1.4053249129642011,Q1_low
RUNEUSDT,2026-03-05 04:00:00+00:00,8,S,-0.009630818851292133,0.0032102729504307113,1,0.009630818851292133,0.9056388403530242,Q1_low
SUIUSDT,2026-03-05 04:00:00+00:00,8,S,-0.004739336669445038,0.0015797788898150127,1,0.004739336669445038,1.4533713131834014,Q2
BTCUSDT,2026-03-05 08:00:00+00:00,8,L,0.012509025633335114,0.006254512816667557,1,0.012509025633335114,,Q1_low
NEARUSDT,2026-03-05 08:00:00+00:00,8,L,-0.0007757951971143484,-0.0003878975985571742,0,0.0007757951971143484,-0.8739153749973363,Q2
RUNEUSDT,2026-03-05 08:00:00+00:00,8,S,0.015049779787659645,-0.0075248898938298225,0,0.015049779787659645,0.9056388403530242,Q1_low
SUIUSDT,2026-03-05 08:00:00+00:00,8,S,0.022751322016119957,-0.011375661008059978,0,0.022751322016119957,1.0197466107185074,Q2
BTCUSDT,2026-03-05 20:00:00+00:00,8,L,-0.0024479201529175043,-0.0008159733843058348,0,0.0024479201529175043,,Q1_low
INJUSDT,2026-03-05 20:00:00+00:00,8,L,-0.00592300109565258,-0.00197433369855086,0,0.00592300109565258,-1.1522184597567842,Q3
LINKUSDT,2026-03-05 20:00:00+00:00,8,L,0.0007607042207382619,0.00025356807357942063,1,0.0007607042207382619,-2.536273673137007,Q1_low
FILUSDT,2026-03-05 20:00:00+00:00,8,S,-0.0049212598241865635,0.0049212598241865635,1,0.0049212598241865635,-0.6936154395598092,Q3
BTCUSDT,2026-03-06 00:00:00+00:00,8,L,0.002311404561623931,0.0011557022808119655,1,0.002311404561623931,,Q1_low
LINKUSDT,2026-03-06 00:00:00+00:00,8,L,0.005320881959050894,0.002660440979525447,1,0.005320881959050894,-2.3240476841903583,Q1_low
TIAUSDT,2026-03-06 00:00:00+00:00,8,S,0.019123271107673645,-0.019123271107673645,0,0.019123271107673645,1.2479172536904979,Q4_high
BTCUSDT,2026-03-06 04:00:00+00:00,8,L,-0.0015993287088349462,-0.0007996643544174731,0,0.0015993287088349462,,Q1_low
VVVUSDT,2026-03-06 04:00:00+00:00,8,L,-0.01003784779459238,-0.00501892389729619,0,0.01003784779459238,-1.3925159007762045,Q4_high
RUNEUSDT,2026-03-06 04:00:00+00:00,8,S,0.0024570024106651545,-0.0024570024106651545,0,0.0024570024106651545,0.7918715525386704,Q1_low
BTCUSDT,2026-03-06 08:00:00+00:00,8,L,-0.011049661785364151,-0.0055248308926820755,0,0.011049661785364151,,Q1_low
VVVUSDT,2026-03-06 08:00:00+00:00,8,L,0.03756649047136307,0.018783245235681534,1,0.03756649047136307,-1.8462688652484514,Q4_high
RUNEUSDT,2026-03-06 08:00:00+00:00,8,S,-0.03498217463493347,0.017491087317466736,1,0.03498217463493347,0.7566992199065475,Q1_low
TRBUSDT,2026-03-06 08:00:00+00:00,8,S,-0.008252013474702835,0.0041260067373514175,1,0.008252013474702835,0.9530891698039208,Q2
BTCUSDT,2026-03-06 12:00:00+00:00,8,L,-0.019850967451930046,-0.019850967451930046,0,0.019850967451930046,,Q1_low
RUNEUSDT,2026-03-06 12:00:00+00:00,8,S,-0.03786654397845268,0.012622181326150894,1,0.03786654397845268,0.7205396155330208,Q1_low
TIAUSDT,2026-03-06 12:00:00+00:00,8,S,-0.036155201494693756,0.012051733831564585,1,0.036155201494693756,1.2564481048872427,Q4_high
TRBUSDT,2026-03-06 12:00:00+00:00,8,S,-0.03116951696574688,0.010389838988582293,1,0.03116951696574688,0.48189039726171734,Q2
BTCUSDT,2026-03-06 16:00:00+00:00,8,L,-0.008335709571838379,-0.0027785698572794595,0,0.008335709571838379,,Q1_low
INJUSDT,2026-03-06 16:00:00+00:00,8,L,0.008030726574361324,0.0026769088581204414,1,0.008030726574361324,-1.1206184095932366,Q3
LINKUSDT,2026-03-06 16:00:00+00:00,8,L,-0.0004548038705252111,-0.00015160129017507037,0,0.0004548038705252111,-0.18960987387667086,Q1_low
TIAUSDT,2026-03-06 16:00:00+00:00,8,S,0.0018298261566087604,-0.0009149130783043802,0,0.0018298261566087604,-0.22400415282338731,Q4_high
TRBUSDT,2026-03-06 16:00:00+00:00,8,S,0.00040897008148021996,-0.00020448504074010998,0,0.00040897008148021996,-0.5980777624940351,Q2
BTCUSDT,2026-03-06 20:00:00+00:00,8,L,-0.0010078131454065442,-0.0005039065727032721,0,0.0010078131454065442,,Q1_low
LINKUSDT,2026-03-06 20:00:00+00:00,8,L,-0.0006825161981396377,-0.00034125809906981885,0,0.0006825161981396377,-2.5734858344216236,Q1_low
TRBUSDT,2026-03-06 20:00:00+00:00,8,S,-0.00272535253316164,0.00272535253316164,1,0.00272535253316164,-1.2148454211124353,Q2
AAVEUSDT,2026-03-07 00:00:00+00:00,8,L,-0.009204945527017117,-0.0030683151756723723,0,0.009204945527017117,-0.32634462822507804,Q2
BTCUSDT,2026-03-07 00:00:00+00:00,8,L,-0.0032731902319937944,-0.0010910634106645982,0,0.0032731902319937944,,Q1_low
LINKUSDT,2026-03-07 00:00:00+00:00,8,L,-0.004894706886261702,-0.0016315689620872338,0,0.004894706886261702,-2.353213242601846,Q1_low
NEARUSDT,2026-03-07 00:00:00+00:00,8,S,-0.0032546785660088062,0.0016273392830044031,1,0.0032546785660088062,1.0092463085707442,Q2
TRBUSDT,2026-03-07 00:00:00+00:00,8,S,-0.0021862403955310583,0.0010931201977655292,1,0.0021862403955310583,0.19344622585458549,Q2
BTCUSDT,2026-03-07 04:00:00+00:00,8,L,-0.0016265001613646746,-0.0008132500806823373,0,0.0016265001613646746,,Q1_low
LINKUSDT,2026-03-07 04:00:00+00:00,8,L,0.006520247086882591,0.0032601235434412956,1,0.006520247086882591,-1.8388435254277777,Q1_low
LTCUSDT,2026-03-07 04:00:00+00:00,8,S,0.006532288156449795,-0.0032661440782248974,0,0.006532288156449795,-1.8714374562231229,Q1_low
TRBUSDT,2026-03-07 04:00:00+00:00,8,S,-0.004245121497660875,0.0021225607488304377,1,0.004245121497660875,0.9983627692081191,Q2
BTCUSDT,2026-03-07 08:00:00+00:00,8,L,0.004083204548805952,0.002041602274402976,1,0.004083204548805952,,Q1_low
LINKUSDT,2026-03-07 08:00:00+00:00,8,L,0.0010228435276076198,0.0005114217638038099,1,0.0010228435276076198,-1.7429311021788254,Q1_low
LTCUSDT,2026-03-07 08:00:00+00:00,8,S,0.0009271277813240886,-0.0004635638906620443,0,0.0009271277813240886,-1.7736517342732299,Q1_low
VVVUSDT,2026-03-07 08:00:00+00:00,8,S,0.016193656250834465,-0.008096828125417233,0,0.016193656250834465,-0.45638487302818176,Q4_high
AAVEUSDT,2026-03-07 12:00:00+00:00,8,L,-0.003727272618561983,-0.0018636363092809916,0,0.003727272618561983,-0.11378486222732297,Q2
LINKUSDT,2026-03-07 12:00:00+00:00,8,L,-0.007493188139051199,-0.0037465940695255995,0,0.007493188139051199,0.051210718007743405,Q1_low
RUNEUSDT,2026-03-07 12:00:00+00:00,8,S,-0.00023635073739569634,0.00023635073739569634,1,0.00023635073739569634,0.6085369676046114,Q1_low
LINKUSDT,2026-03-07 16:00:00+00:00,8,L,-0.00823610182851553,-0.00823610182851553,0,0.00823610182851553,0.04016620503384403,Q1_low
NEARUSDT,2026-03-07 16:00:00+00:00,8,S,-0.009819967672228813,0.0032733225574096045,1,0.009819967672228813,0.25300764110892776,Q2
RUNEUSDT,2026-03-07 16:00:00+00:00,8,S,-0.007092198356986046,0.0023640661189953485,1,0.007092198356986046,0.6994392366217658,Q1_low
TRBUSDT,2026-03-07 16:00:00+00:00,8,S,-0.0070336805656552315,0.002344560188551744,1,0.0070336805656552315,0.6302140837273771,Q2
BTCUSDT,2026-03-07 20:00:00+00:00,8,L,0.0030199873726814985,0.0010066624575604994,1,0.0030199873726814985,,Q1_low
ETCUSDT,2026-03-07 20:00:00+00:00,8,L,-0.0001232285867445171,-4.1076195581505694e-05,0,0.0001232285867445171,-1.1435580849220996,Q1_low
LINKUSDT,2026-03-07 20:00:00+00:00,8,L,0.004036908969283104,0.001345636323094368,1,0.004036908969283104,-0.636455999546845,Q1_low
RUNEUSDT,2026-03-07 20:00:00+00:00,8,S,-0.0016666667070239782,0.0008333333535119891,1,0.0016666667070239782,0.6621620590032907,Q1_low
TRBUSDT,2026-03-07 20:00:00+00:00,8,S,-0.0049039642326533794,0.0024519821163266897,1,0.0049039642326533794,-2.3941691002131145,Q2
BTCUSDT,2026-03-08 00:00:00+00:00,8,L,-0.005370022263377905,-0.0017900074211259682,0,0.005370022263377905,,Q1_low
ETCUSDT,2026-03-08 00:00:00+00:00,8,L,-0.006285432726144791,-0.0020951442420482635,0,0.006285432726144791,-1.1606144923700406,Q1_low
LINKUSDT,2026-03-08 00:00:00+00:00,8,L,-0.01079839188605547,-0.00359946396201849,0,0.01079839188605547,-0.6679841827872742,Q1_low
LTCUSDT,2026-03-08 00:00:00+00:00,8,S,-0.007647826801985502,0.003823913400992751,1,0.007647826801985502,-1.5602747272634592,Q1_low
TRBUSDT,2026-03-08 00:00:00+00:00,8,S,-0.002053388161584735,0.0010266940807923675,1,0.002053388161584735,-2.2279692209326756,Q2
BTCUSDT,2026-03-08 04:00:00+00:00,8,L,0.004307867959141731,0.004307867959141731,1,0.004307867959141731,,Q1_low
LTCUSDT,2026-03-08 04:00:00+00:00,8,S,-0.0035714285913854837,0.0017857142956927419,1,0.0035714285913854837,-1.804098683708084,Q1_low
TRBUSDT,2026-03-08 04:00:00+00:00,8,S,0.002194787375628948,-0.001097393687814474,0,0.002194787375628948,-2.9235693248737573,Q2
BTCUSDT,2026-03-08 08:00:00+00:00,8,L,0.004631232935935259,0.0023156164679676294,1,0.004631232935935259,,Q1_low
FILUSDT,2026-03-08 08:00:00+00:00,8,L,0.017167381942272186,0.008583690971136093,1,0.017167381942272186,0.17052273277597682,Q3
NEARUSDT,2026-03-08 08:00:00+00:00,8,S,0.03333333507180214,-0.01666666753590107,0,0.03333333507180214,-0.055221296257941636,Q2
TRBUSDT,2026-03-08 08:00:00+00:00,8,S,0.0045168353244662285,-0.0022584176622331142,0,0.0045168353244662285,0.8786534086950039,Q2
LINKUSDT,2026-03-08 12:00:00+00:00,8,L,-0.012697679921984673,-0.012697679921984673,0,0.012697679921984673,-0.5732057285996766,Q1_low
NEARUSDT,2026-03-08 12:00:00+00:00,8,S,-0.024193547666072845,0.012096773833036423,1,0.024193547666072845,-0.026922344328398528,Q2
TRBUSDT,2026-03-08 12:00:00+00:00,8,S,-0.011036925949156284,0.005518462974578142,1,0.011036925949156284,0.8380018086551752,Q2
LINKUSDT,2026-03-08 16:00:00+00:00,8,L,0.007833508774638176,0.007833508774638176,1,0.007833508774638176,-0.5370402401059652,Q1_low
NEARUSDT,2026-03-08 16:00:00+00:00,8,S,0.01570247858762741,-0.007851239293813705,0,0.01570247858762741,0.002333598180096929,Q2
VVVUSDT,2026-03-08 16:00:00+00:00,8,S,-0.06658739596605301,0.033293697983026505,1,0.06658739596605301,0.1600279848328639,Q4_high
INJUSDT,2026-03-09 00:00:00+00:00,8,L,0.016803719103336334,0.008401859551668167,1,0.016803719103336334,0.07960596944151184,Q3
VVVUSDT,2026-03-09 00:00:00+00:00,8,L,-0.030984876677393913,-0.015492438338696957,0,0.030984876677393913,0.6468130854358464,Q4_high
FILUSDT,2026-03-09 00:00:00+00:00,8,S,0.005341880489140749,-0.0026709402445703745,0,0.005341880489140749,0.3841599742351538,Q3
TRBUSDT,2026-03-09 00:00:00+00:00,8,S,0.023252641782164574,-0.011626320891082287,0,0.023252641782164574,-2.4007702889264437,Q2
INJUSDT,2026-03-09 04:00:00+00:00,8,L,0.018284106627106667,0.009142053313553333,1,0.018284106627106667,0.10420246857386631,Q3
VVVUSDT,2026-03-09 04:00:00+00:00,8,L,-0.01998477429151535,-0.009992387145757675,0,0.01998477429151535,0.6304895326173866,Q4_high
FILUSDT,2026-03-09 04:00:00+00:00,8,S,0.009564293548464775,-0.0031880978494882584,0,0.009564293548464775,0.40245433779044404,Q3
TIAUSDT,2026-03-09 04:00:00+00:00,8,S,0.011649874038994312,-0.0038832913463314376,0,0.011649874038994312,0.17757934166273806,Q4_high
TRBUSDT,2026-03-09 04:00:00+00:00,8,S,0.009196321479976177,-0.0030654404933253923,0,0.009196321479976177,-2.2011004439886306,Q2
VVVUSDT,2026-03-09 08:00:00+00:00,8,L,0.04738784208893776,0.04738784208893776,1,0.04738784208893776,0.6998689418608292,Q4_high
FILUSDT,2026-03-09 08:00:00+00:00,8,S,-0.013684210367500782,0.013684210367500782,1,0.013684210367500782,0.42125270712711665,Q3
RUNEUSDT,2026-03-09 12:00:00+00:00,8,L,0.026790063828229904,0.026790063828229904,1,0.026790063828229904,-0.43793462496124236,Q1_low
FILUSDT,2026-03-09 12:00:00+00:00,8,S,0.0021344716660678387,-0.0021344716660678387,0,0.0021344716660678387,1.0425831689260878,Q3
INJUSDT,2026-03-09 16:00:00+00:00,8,L,0.0058359079994261265,0.0029179539997130632,1,0.0058359079994261265,-0.9394830294988865,Q3
NEARUSDT,2026-03-09 16:00:00+00:00,8,L,-0.0039840638637542725,-0.0019920319318771362,0,0.0039840638637542725,-2.1285473246903495,Q2
FILUSDT,2026-03-09 16:00:00+00:00,8,S,0.01277955248951912,-0.00638977624475956,0,0.01277955248951912,1.0425831689260878,Q3
VVVUSDT,2026-03-09 16:00:00+00:00,8,S,0.014068221673369408,-0.007034110836684704,0,0.014068221673369408,1.1896318949950502,Q4_high
NEARUSDT,2026-03-09 20:00:00+00:00,8,L,-0.018400000408291817,-0.018400000408291817,0,0.018400000408291817,-0.26226970565457697,Q2
FILUSDT,2026-03-09 20:00:00+00:00,8,S,-0.016824394464492798,0.008412197232246399,1,0.016824394464492798,1.0425831689260878,Q3
VVVUSDT,2026-03-09 20:00:00+00:00,8,S,-0.024515394121408463,0.012257697060704231,1,0.024515394121408463,1.188314295813173,Q4_high
NEARUSDT,2026-03-10 00:00:00+00:00,8,L,0.02200488932430744,0.02200488932430744,1,0.02200488932430744,-0.28006575330359895,Q2
